Title,News Agency,Link,Date
Expectation for a documentary by RTVE about the origin of Columbus once his DNA has been obtained,La Vanguardia,https://news.google.com/rss/articles/CBMi-AFBVV95cUxOTlFOQUR3WWZMY0RwT211V3lRakhwVDRHbXgyNXlBd1p1QjM4Tmt6b2FQWVlqWWszeHZDbzllQW91QkRzak1mWUNvSURWaUN6LUx1Z3dmUnNuT1ptbnZIYVU0S0pJdTE2QnBXX1h5Uk5qV2p2OGxJdDFaUHVpMF9YSUdsc1hKdWk0TEtQMFF4WWZHU0diS0h6NkF6aENLOE1TSk5IcWxHSVNlWGJlUENVRkNEYXJ2WFBWa1lHU1FFcE9GVmZiV0NHX2tub2hrUEdReDhHclZQUHRKR001cE9YTUdLd3hmS0ROaWJ2Wm1nN2prX0FCdG9WUNIB_gFBVV95cUxPOUVqWlVfaHE4QzYxVXNxYjFyTTZBRTNuOXFPZmlVdXVPYWZjYnkwRDFuVGpIR2RkQ0N3NS1iVGpTMTZwenMwMnBLaldIMDhxUWhGQUtyOTlTWV84cGQzRDlsbl9BZHp5XzdFb2oxLTdkbmxNVTc5bEc4MGU4TGxxMGVla3A1YXZoZXhmeks1TjNhY0RaY09UMDZVeHp6VWgzZ00wTkUwYUhPZmwxQmtxYU81LVBqQXBCTndoQVVGRjNvZ0JwNEpudGhaM1dHTVkwM0pUZDVzcXJVQlgzbjd3TWswal9zZkUzTlBGX2NCWldSbkc0em9JN1hrMVppUQ?oc=5,10-10-2024
"Christopher Columbus was a secret Jew, scientists claim",The Jewish Chronicle,https://news.google.com/rss/articles/CBMilAFBVV95cUxOS1EyLVFURGF6eHNPNC0ycXFObFNKcHlrM1NsdjRRYmtVc3NibzBYWGpEazlFZzh6QmVISHVkb3Y3V1JxWjNoSEk2Q2J1WXJaZTVYWnpkNDhPdlc3WW1CYVlYQUlTbHk5TkdpSW5pZWFJQlF6bzdyTmNGZXdLR3FFSUdBblAyRTN1QzJiVDFlek9GY2tr?oc=5,13-10-2024
Christopher Columbus' remains discovered after more than 500 years DNA analysis confirms,Daily Mail,https://news.google.com/rss/articles/CBMisgFBVV95cUxNNUw1bW1EMjR0TW53Z09BYnVwYzlLTnJNNmN5aks1dVlyYTVlZjVLa3FwOGFWZ19BUy1Qak5EY2U4NjQwOEdrQ09RTC1LZkh1LXBjVnd6Z0gxSXJfQkZkZTVuWGFybHduNVpzV0NYQ3ZvUVZDWFhvRHVpSlk4Y00xQVB1b1RTa1UtaGIyTUxnWVJjSXRoZlZwWTBGcmh1VGc4V2RtV0NhcjVvZGlrd3FENjNn?oc=5,11-10-2024
Confirmation: Christopher Columbus's remains entombed in Seville Cathedral – and he likely was Jewish,Catholic Herald Online,https://news.google.com/rss/articles/CBMitgFBVV95cUxQRU56Q2tYYzhxSkYxa1NUaThQQkpRbVI0LUxpSXczSkVVSGw3WDdaMzQyTmJBVS1JaUpkVzB3YlJvQ2dZSllGanVGQlhvT0xxMHJndUF2eGNORDlDamNva2JxZTVSc2diQWNPUlNfVTdGMkxfMFRPUzhFcjBJUHNFT0VFOHYyaFhIeHR3TF91VTN5MnlYbHRYSjk2emxmdHZMa2cySW9JUjctWUdJc241QWl1Nk1BUQ?oc=5,14-10-2024
Scientists weigh in as Christopher Columbus' heritage is brought into doubt with shocking new evidence,Daily Mail,https://news.google.com/rss/articles/CBMirwFBVV95cUxOQ2RjZEl0SGtrZF9zZnQ4ZEhFNnBHaUJEUFZCeS11Nl83WkZERjhFMUk3aGw5SUpBUnh2S094S3VNY2ZybHlsRG5YcjZmaGNORHNvaVhOMmhHUWVzR2xlbzVDcUk1eVVEc2NwVDFpaUdYMUJPZzlQRUxEcEh1azNKcjJmU0RVNWFUUEJFLWd2eWhzYmFpYWxjY1FYMG12ZEZwZ0plVGEwRGhBNU1ZY01V0gG0AUFVX3lxTFB0THp5eFRncVhNTkxVRlJxSV9IVzEwS3FvalhaRnVGTHNQOTJ4QURTQVZxX0dQRDNwcU9pUWItbzI4VUFaZEhURktoY3lhUjJBUkRBNzNFNXVjS1pSeXIyQ0xub0tXRm9DcVZhTTZqOFQ5U0hQd0xONHFfLThvOXJRMldkVDdBY0VoMmt1N25jUkN3a01uTGhFbFkxdjlhMXd3RzQ0eHB6TTBGNFh0UjR0T2tGdw?oc=5,14-10-2024
New Clues Finally Unravel Mysteries Surrounding Christopher Columbus' Origins and Remains,Ancient Origins,https://news.google.com/rss/articles/CBMilgFBVV95cUxPM2R4aDFHZGJ3SEFla2NHaW9IbGF1SkhRRGRCUFJBYWc4VzFpdkFOVE1fMmpnRHl5VERZVDg2XzJGYlFRQmV5aTNicW13cTNTM2FXQzNwQ3JYUWNRaVdJTkNQV1A1VTRyN1VjR1pheDZRNzlOTTMzWk5ud1cwREV3MTVaUURfWWNKZWZVSFhDaFJnb09GQlE?oc=5,12-10-2024
500-year-old mystery solved as Christopher Columbus' remains 'absolutely confirmed' using new DNA evidence,LBC,https://news.google.com/rss/articles/CBMirAFBVV95cUxOZGxfdlR6MXNtX3d0ZFBkZllCMThpSFJ6dnk4bnBzWlBxWklxUW95bjRlR20zMzBjVXRscWstVGljc1JpVEtoSXFzSE5SMGcyYVJyUE9PVVFPcUk2U0FzVFcySzFuN1pYdE5jekRTWXFTU0s3c3VEZ3hMU1VpLVFiblRkNXN2R2dVOERoaVVza3VLLXZIVHBwSmRkVGZUWlRYMmtudjc1OGgxRFlW?oc=5,12-10-2024
"Christopher Columbus Was Jewish, his DNA Says So",The Jewish Press - JewishPress.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxQVU42WElKQ0tUaDZLbEJWSjl6NThvYWkwZEVhb1ZxcUp2NXB2VVozV3hhS1c5clBEZnNkdTNYYmZIc3BJX19pRkpCT2JDZnRTajIzOVpmSlpibHZBTGRIMTY3LW53ZFlYVU42VUtUaGQ2a3lhWnRaZElrZVhYam93RVU4OExBVnF4bW9OTEFsZjlRNEdGczRtNGgtOWh1Wjk3S3c?oc=5,13-10-2024
New DNA study confirms that Christopher Columbus's remains are in Seville,Travel Tomorrow,https://news.google.com/rss/articles/CBMiogFBVV95cUxPeVdQSzVaa3Z3WGwzUDlMR0x0UEhuNzBpY2JEWGtOal9pRS1SQWpfY3M2Ry1UTjFZZ3lHb0J0N1hhTzZXNkZoa2tkY0I0bks5YlNzRDFpYU5wUlVIWUtCOXlsUDh3MWI0eWNzdHZGQUkxSmpmMHEtU3M3UmR3bGtDazNuVm5uYldtRmFtOVBBV2Q1VkF5eTZsendWQ2x4SWlsOVE?oc=5,14-10-2024
Columbus stays Italian until Spanish scientists publish data,DW (English),https://news.google.com/rss/articles/CBMimAFBVV95cUxOOWFXcGhuOV90VUxONm5zdVZ2b01oMEdtVHZMT1NtMU9sc2ZPZTZQTzZZSm80bmRqMFY1bHd1Sk1VWGo3UlU4aWxwNTBQbjVaMy1nNmtvcEhJdnVrb1ltRWVHdnNmbGJkM3lMVkhnelZxQW5aNmx6Z3VqSXhwSG9NMEFHU01NR051UkczWGh1X3VLVWgybEhPNtIBmAFBVV95cUxOTW1iRzZqMVdHMHZNVjR4WUxuOVdTaE9CSDBHdTgxb0RRVndUa2Nrak1xeTl4MURqQS1PWTNFeW9EYzExblV6R182cF85blZIaERxcTVNSjRQUlVvTjJVNjZXUTV0dDdGLTNEVjlDelJNMEExenBHRGIwZWt4TDdIekNxOWV1WEh4c0d0MmJ3cHdfYnJaNEo1VQ?oc=5,18-10-2024
Was Christopher Columbus Jewish? New study reveals shocking details on identity of America's explorer,The Economic Times,https://news.google.com/rss/articles/CBMi_wFBVV95cUxQclVZMnpGb0k0cTU4ekd1czFqdXNrZHlyaHhtUkhrWWV5VU1SQUU2VmhscGNxSl9WY3JHYjlSN3JzNFVsaWI4LUpKMFRHemVyd0RtaWxHdDhBMkgwa0FEYlZXX294eDlHZXdOT0UyWlB2bWFCbjdXZUl5QzZta3JjN2EydzFXcW9BNFRKRFlJUUZiOE5taUhwYkFUMnVlS21fd0xpb3NhcWtsTXJBR1lBRHUyQlBSWHZSbjBQQXhmRllfNjZVT05sNWZONnB5WDhoTmxMRG5nQ25FU2FYam5ISU1LdzJSY0w1Zzg5NFBEOVczbW84Z2Vzc0FYSkxfWGfSAYQCQVVfeXFMTTBjalNLMEFfLVNINlFPR2hCd041a0Z3YUtKeG1oQUoyUUxWQU5HMEZvU1FMMHpHLTlZeGVHbVVKTUdWZW5UUFJzdUFaeTRGYW9seGZMRzFxbFZ2NlFOMUQ3MG9KY0JWTDRBVEVKa1BYdkVpbzNjY0llMjBLbktRbjcwZjNWa0g2M0I4bkdfZ2plbFkxbEZnekFSdmZ4WTlqTnY1MEZ0QjlBODJSS3hsM1lsd19OYm9mcElmQng5bHJyYUVuNWFnT3ZpUWxGbjZJYTBYYjdNZE1rRHZLMGFvbVJrMUdCeGZhRDFWbl9OaEpEQ1BVMzVuLWN6c2VrWWY4WWJRWkE?oc=5,14-10-2024
Was Christopher Columbus Jewish? His DNA is being tested,MSN,https://news.google.com/rss/articles/CBMivAJBVV95cUxNOW1iTFNBY0Zfc0N6ZkEyYktYdGJpaXpCSVhOM25MZEdMZFJKaG9zVWVGMTRfMzJrNEdPdkFKU1g4a0dBRkZnMktSN1Y4NURFYnpIX1dfa2FWS09Wd0NkNlIyODBKZjJWYVN2RzE0RFd0YVhPSXpmSnB3eGpRMVAzSlRwVi1UV3pjdzh5NkoyM295Rk1RakhuajE5NEE1cl9kQlBMcVBGLUwyeUktQThsYWo1MXBwbkY5a1daaV9PODlkdnYwUEZISDQ0SkY0aUdudHRla2lCUUtzYzZ6TFlyZFY0alphVEwyX3VVMG51WUNIdzROVXpldmptSldQYUVMQl9nMXl5TmU3UUNCUURSNktLQnI4OWxRbjRYNV9oM2VFUjVENHpNc21TLUJEMmRBVDZkd1p6NnBLSlVx?oc=5,20-10-2024
Archeology mystery finally solved as discovery of Christopher Columbus remains confirmed with DNA test,GB News,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNdkY3WDBhbUJLV0ZkS3RjTGh2eEtwdFloV2VfNlpSd1hULVU4VjN3WGUwRFNRVEhKelB4WVM5TlYtUE5TOHZfS0ZnUHBlYUc4WWxIVGZqYzZsbG14c0VqTGNOcDREMVVwb2szNkllZFdfdV9FVlRNU3dodEpZQUwtZU9ZSWNkc3ZldUtxdHZOYUJqX2JkZTNlS1dscG9Ka3dOT3l6eUtzYW8?oc=5,12-10-2024
Scientists finally discover Christopher Columbus' origins in mind-blowing DNA analysis,UNILAD,https://news.google.com/rss/articles/CBMinAFBVV95cUxNdzR2T20yVjVLOUtBSVlSZzM0c1AwYUlDTmZ2SzFLNG04RVoxLTkxbzZacmpSc3J6VWFQeHROUHdJLTRqMTFjWXJOSnNVYkV1b0pCMGpOaXM3SkNSZ09qYUZuYmlLVHFUbkdwcVBON2IzTDRYMnlGb0RvNV8waGNPQ0pvVGRneFpIcFdkTlpJT1FmRTJ2bkQ3V0s5eWE?oc=5,14-10-2024
Where Was Christopher Columbus Born? New Study Says Spain,All That's Interesting,https://news.google.com/rss/articles/CBMic0FVX3lxTE1JYmJBLTQ4eW9BdWRXMkVUVk91QjVZaUwwczByS0Iwa2d2UmQ1djVWTXZDOTZTZEhkNFJSXzRCaXBRTHdsNmhmQ093R1BLVlJoVDdUR1Z2cGgzamRDXzIxandvSmF0Z1FkdmM5elR6Z3lIbEU?oc=5,14-10-2024
Christopher Columbus? More like Chaim Columbus! Jewishness revealed,opinion - The Jerusalem Post,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBaNUttVWxEbUFOdHdIVThaRFp0N3czVG5LUW5FWEpmUXF4NERQTTZnZWZhcUZHUDVsaG1JbTNHWGE3V3FvWG5CampIVng1UGtIVnVJbkNrTQ?oc=5,16-10-2024
Researchers Claim Bones in Spanish Church Belong to Christopher Columbus,Gizmodo,https://news.google.com/rss/articles/CBMipgFBVV95cUxOc1A4VTZhZ2k3c1BydGdqSkxVTkRKRkwzRGVpd1hwTDJBaEk1Tk80TXpHSTB1LXVlZVNBZk54NmxwYU9qOEFCUmliUllYWXFwSHdoOUlqTXluekRxMllKLWx0T2JteVBsUFdkd0gyeDNSOWpwanJIRUdacm43dXBIcUlaZlYtMnlNRVY4TU93bEt2LW9nUnVHRzRpWUtpWUNkclJhcklB?oc=5,11-10-2024
Scientists confirm the ethnicity and final resting place of Christopher Columbus,The Brighter Side of News,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNZEVfUGRDbGVFUERyQ0phemlOS21xOUthZVMxLXNBa21ZZENMczd3b0t3TjFhcVdHQlZ0MkV2cm5vRWh3QkxQZ3lNVzJsWXo5RzYtX0otTmltMWgxZlIyOUU1dDVhNHVXblVSRVJ5SWFUTFhBcFRGY3p3LXZ2RnZiMDBnWnBjU3ZLcmZJSER6RnlxakFCbFMzc0lKSDR2Q25NNXNMaE1IUGY?oc=5,15-10-2024
Was Christopher Columbus a Jewish-Spanish? Know what study reveals,The Times of India,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOb19XOTk3NXdmYm5uRHFYdS1oTndjeVhaOVdWcnVxQjNsODZoNzN2QXZlZVljQmZYX2lCZFFyQ1dMem8wRGhlX0NtZ3FQQlhXQ05NaEF2dFJoTWxrd0JnSWVUbHJnNG5UMVZQWWpya1hTdGZlMWdzRkJMMTlkOVR0TDlOZk9MNjZiRXliNmxrNzdqZVFNbnRZX3puSlhmNlFDcUhjb05kWDdFSlMyUzd5bjdNMXk3dFJBOEFQS0s5dkhyd1d0V2o3M3Z4bEdMZHNQc2haZFJhbFRVS2xDSW9KbdIB5gFBVV95cUxQdmtYZW9hNncyR2RKdERyay15UGZIZFZPa1NPcG45cHl1REo2X3h6MGpZdng1UjJ2ZjBFYmprQjF6RG92d25pczg4NFJXS2lBcjRVQy14bEY5d250WGlISlkwOFowQmF1MGcwUk8tZlpaVUhBV1JKTDU0bmlTODh0M2JDWjRvSThlMDNuOVlvbzdMQjBFZnlFcHlVNVYyaEt5QlBMY1dWc0VfdC1OWVl5ZXFpUlAybGNvUXdZZGQ4MlNUMC0yNlZWSzVCQmJCWFFRWHhabDZBSGoxcUVmNXJOVjliVi1Hdw?oc=5,14-10-2024
New Research Presumes Christopher Columbus Was Jewish,Aish,https://news.google.com/rss/articles/CBMie0FVX3lxTE1YX0J6NHdRcXNHTjZxUXVWVEVJekVRTGY0VmJ3MXhxM1Y2WkUxQk44NWtrOTJrV2h0Q1dlYW43am5hMENPUlVSNGZjUXJGUGhTZG11Mm1mek56VDk4ZnVkQ0cwdEZMN3FaakFVN3lUX2NPTWZvTlM0a2E3Zw?oc=5,14-10-2024
New DNA analysis could reveal major surprise over Christopher Columbus' true heritage,The Mirror US,https://news.google.com/rss/articles/CBMigAFBVV95cUxQd1NISWRucnNXQ3ZpZjB5Z0h0anY4Q3VTSjlNOHpLN3luWWR3bnlDblFjNGFtU1UwV3BVUHNzLTBQMzF1b0ZpSlVRckFOQWo3akJQd3ViUER2RmYyVjRSWUo5M2t0UW8xN21rYVFRSk9VaU9hWFJCYmktOHVtbGx5N9IBhgFBVV95cUxNaVRYUjNNbXNwNllpTmN3Mk9VSnZYSE9QTnU2aGxIcVR4cWRNUFRsMzh1eWh0WWI3UURzOUNWQ0xMMG05MFUxMHpsZG95b2N4RnRTcnlpVWdHclV3dGR0ejhoMU4ybEdOWXU5RE5uXzYyT3A0anlsYzZrdHZGT2MwNVdGcWRQQQ?oc=5,16-10-2024
"Who was Christopher Columbus? Celebrated for 'discovering' the Americas, and why is he so controversial?",The Economic Times,https://news.google.com/rss/articles/CBMikAJBVV95cUxQV0NYbTMtYURRUXgxeUFBc3NvdjI2LW5vUnVrMTBLNTMyYS1MWDZ3ZXppWGZjMF9KNkJSblBIN1lTZ2ViRG1BQnMtVUZ6TDQwQjNLZ0EyM01KTmsxeFpqdE40TmlxNENndWVTSWtXcmllbW5YQ0VOT1dsUG0yT3B3dFlHMFdmZUJNb1lvZDctZmFOSTdmTkROcmN1RGlnMHdzdUdOandZQzRhZk1OdlBRd0RtcWplMnZYcG5GN1RibGpaaGZLbl9fejdwRS1DWjhOYWZQU1pvX1BrZ0xueDF0QTMyOF9POWFJeFhrSDJDM1RmSFI4QnY1STZvUkU1bTZuRUhaWnU5RzV1Mm53cEYyOdIBlgJBVV95cUxQYzZRa0l0Mkx4NWplOHFKQnE5aU1GNDRFbzFkcDNUdzZFdkhsNm5oeFlKTmViaHgzWHdrSGlBaUx5cW1BcWJkbEN4RXZaM1JhQTVjT2pwSzJkbXJmMzh2YlllcVdQRkRjcWpTNXUtWWEwaUVNNDlsZWt2UVFSLUVxQkk3RXNqME9fckJMNzRtWV9lQ3ladGJxSS1EbUttNlFnUFJfYmZyTTBqdDc0b0RiLVNpV1ZJS1U0THh1Z3A2TXN1bTVLOGMtdkVHbE1MNHA1blgtM1kxaGZjNXVmWFpIVlBFcXdqYjNwLVFzY2dMdDdUb0YzSWJPdzNzX0VNVHNmRnJTaWNFSHpSaGFCWmltR1d0RGdUZw?oc=5,14-10-2024
DNA Test Reveals Christopher Columbus Was a Spanish Jew,Greek Reporter,https://news.google.com/rss/articles/CBMilgFBVV95cUxPV1M2S0VIVVpCMHMzci1kOXFLdmVLRThWRExscmRwOGI5VTF4dHctRTh0R1Itd1M0RkhTWVFPS09TSGs4N3pFSFJkT2FvdnRwNFZvRl9yV1gwSDZWZzBZNDFUQXhBWU9zcE9NX1NNdU1UZ0hJV2hjRDEwNUE2V2FIU0gwdjJtWWhhZlVUSGdDWFcwVWRyWWc?oc=5,13-10-2024
"Christopher Columbus was secretly Jewish, new DNA study reveals",MSN,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQLUxJTERCbGpOTC0zOXVQYWdzdVp0eHdNVE9LaDY2NXJwcU83aVZZeFZEcl9jM09mUzhNcUw1NGthLVBoVmZpVF9tNC1jUTJ0S0VFMlJvNzJmN0hEcjM0OTdLRXhBTWZMeDdOWWt4WHpEUGFmM2loTUR5TE9wRFdoYTZ1SHBOeHNYdGdNOGhmMmFfd2QxWVhnbGlxVjBUYjUyX2picl9TY2VFWW5XOWNUa3ozVm1lc3pyVmRZeUpoanVDQQ?oc=5,18-10-2024
Scientists are finally ready to reveal the truth about Christopher Columbus's DNA,MSN,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPd0Ezb3dET0VxUGMyY1EyTTY5c3YydjlRV2h2YUY3aTNLWU5yVzREUzB5S1cxQWRoRW1scXZXbjVxM0hJcFFMNkxyRjdnb2Z2aVVZaExnNFJ5RDU3OVlsTG5mRk1XbV91dFY2UTlsanFQZHUxaVhYbTFMV2hXSjJkVk82TTNfRUFOWUdKcGRTcE1nX29CVzhtd0ZVbjBQSnpnYk1EUDNGMEtHcUpHOHNzNXpQM1lvV1k2R0ZBeGlibjZ6LXVJaDFOWW5mODVTRFpvOUtpZG1XQVJJOXBuTzk0?oc=5,17-10-2024
RTVE Launches Columbus' DNA: His True Origin Internationally at Mipcom,TTV News,https://news.google.com/rss/articles/CBMimwFBVV95cUxQMUlTSjFLOEJvM3lTQkwtejNxbHpxV0FPY1RtSFZYTHdpc2tFZE50TGJ3bGY0dmtmMndWWVRMRHhxc2JSZ25tN3M4ZGg4VGRkdnRUb0Q5Q1FBVTdCeF9UYVhNcS0yeXB1UlJQbjFfUW1MZTlIenJCRjVCRXZYTXlfWjc3Tm95VWpyZGh2Tzl5VnkzbjRidzREQ2xFdw?oc=5,22-10-2024
DNA Confirms Christopher Columbus Was A 'Sephardic Jew' Hiding His Ethnicity—Here's Why,IBTimes UK,https://news.google.com/rss/articles/CBMitgFBVV95cUxPRmxEM1o4QTU4TnpQLWttYkNYNEZtaVlDcEVrVExhSDhxSG55WUFfVG41eWkxbXRtZldDMWpheE54T0R4X1RUR2FZOVZUeVBtSV81N2g2X0VET3dzNTNiX1JPbXhhSnRzSURSd3BnOHpQclZhZ3Vlc0dEVFJoQXRHS2MtNnZMeGpLcVd2cWw5Ri0wTHhSQy10ZEpfb0xlR192RmhwQllKX2ZJRGJvbDZaR0gwbTZiUQ?oc=5,14-10-2024
"Christopher Columbus was Sephardic Jew, study suggests",WION,https://news.google.com/rss/articles/CBMilAFBVV95cUxNeDIxUzM2TGM0QmxtNElLYlllVnhZSWxNd0IyVHdwU05QS0kwcGZTUFFBTXFoWUVEbHpQTVVvTnloai1Gb0dkUy1oeDZDcnlpR1gwWnZWTUdNR0ZXdG5qYk4tZzl3eDhOUVpZQVN4V3Z0ZlN4MDlWejNKNk9Ga294R1ZJQ2djbEFud1NSeVJRdk9yd09v?oc=5,14-10-2024
Genetic Study Reveals Christopher Columbus Was Possibly Jewish,The Daily Beast,https://news.google.com/rss/articles/CBMimAFBVV95cUxQaDkzempteG9tYzlKQVFLdFZuekZIbi16NE5kclFFcTR0WEFXeEdSYnM0VEdTYzBhLVh5WEFiMmQzN0FEYmduNXRMRTdRNXV3VVJ4LUhSYXNNc0dMbEVDTkcwMm8xVm4xVGpOR2NhbGxlU3A4MEQ5aV8yOEN4VnE3YmdQeWhvU3ZJVXFRMEQ4MFdjczFKUjJHZA?oc=5,13-10-2024
DNA Evidence Suggests Christopher Columbus Was a Sephardic Jew,MSN,https://news.google.com/rss/articles/CBMisAFBVV95cUxNNU5venRhakJWZ0I5RTlLcGlpV0xlZmp3VEFhTXhpZlBRTTk2bklvbzJXX0gzNTluT2p0NFp5dUpWYWhuMmRDYTNuanhWc2RUblVnQ242R01MRkc2ZDdJcTY1VUxKRHVwbVdPbl9nejNraUo1NDRlSFRxWlJIRm5GVVdlR18yQmMwcnQ4cXY5dVVpRW9udEkta213LWp1cUVSTlZ3OUhMMDBCbDg3aGlZVA?oc=5,16-10-2024
Christopher Columbus 'was Jewish and Spanish' study finds following the discovery of the famous explorer's rem,Daily Mail,https://news.google.com/rss/articles/CBMipgFBVV95cUxNTW9sWGFIdnotekpieUE3LVQ4QVJOS3NiWU9sSnNRNUhwdVY2RWhLVjQ5cW9ZYkVJemFEUFNMNm9Fd2wtUlBJV3U2Ylg4TkE4YkpUMXFvTjJWX3hHTmxaaHg3VENVbWVKdXZfYlphWHl2YjZ0M2p4ZnNSNWhxN1N1OHdzLXpZa0UxMHhsbUdHVFJRZ2tZWkRkY1dtQjFQTDRKQnoxczBR0gGrAUFVX3lxTFBrYTY0dDJtLW1pWmEtdkY3QjUzWnpqcXNpT1h0ZzhjMy1kc3NqeDN5c1lzcUUzX1dKM0RxMF9JNGxrR2lSM1NOeS0ycUxZRTlqRXl3bVdNSm5JUEFTeU43c2NLY1NhaDdGOXdVZll2eFRMWlF6TDZuVWFYMnpsOHdJUV84WGthYTV6R0E3Ny1nLUt5cGdKaTF6RmdpdTdZdTZ3ejlRY1E0TldJVQ?oc=5,13-10-2024
Christopher Columbus Was Likely A Sephardic Jew Who Converted To Escape Religious Persecution: DNA Study,ABP Live,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNSURQaXFfNUNidEU5dW5JQW1HcmFTeWI2elVwbi1jMzltQVdXUC15RjlzZXUzTkxMX0ItbkVGWVMzbHQ3T3dSR3hZanNCMlE5RjRBM0V2bkNkVlVETl9hWnRrU2dJcHJ3MHloM0ZwWTgydWxQdkdDWHhHQkRpR1hCblhEQml1SzIyVS1vU2RMOGhFSDdGMmc1TGNGdU9MRWdEblZrZ2VheUxsZHpzZmVkbkNKSFFKU0RkZTZ3TlZRd0x1dzVkbXhQd3h4dzA5Ny1WSFFR0gHYAUFVX3lxTFBZb3NHRE5ORWR0aWlTZUt4OWlsRVB2OWFvdG1QOHlKM2xHZUd2bTR4VVBhbjh6dnlock5OeGtad3lKMUFJU0pGeFMtQlBxR19IZkRjcmdwTjdUWkhhS3lyblZNZTU4ajZyMWQtVjc3aU1BSkJEYldUak04Q2twMzg2QTgyc0dQYTItaXlFVHZRYjdfWEtGNDR3OHhqeld4MjltQWtJNFIxR0FZZUxEanhmWTFxUFQyZ2ROVi1xSFg2bFpUWnMxY1Z1bHdYVFpHalR3MkRoSlhzVQ?oc=5,14-10-2024
DNA Solves 500-Year-Old Mystery Of Where Christopher Columbus Is Buried,TheTravel,https://news.google.com/rss/articles/CBMinwFBVV95cUxPakdSMkFqZ3hENk9Fb2V5NEhGVWtwYk82RzZvaG81TkNFdV9IWXRPQUFSRXpLWW80TWJmQm1BOUI1d0ZxMHVzc2hPc0xOaldmNF80SGRqZkVZSzQ1QnFZNjR1dHJtWnhpTDBlSUoyMldwTm1BN2YzMDNCR1ctcW9WeG1fNGVuMWhGU3VWTGFzblo1SlRxZ1pMeHdYbmcyZk0?oc=5,17-10-2024
500-year-old mystery of human bones found in Spain finally solved as DNA confirms remains belong to...,The Sun,https://news.google.com/rss/articles/CBMimAFBVV95cUxQUmxBOVRpOXR0UFZFOENuQmRiWUE3aXhMUm04aWFsUU9Ebno5X2E3X21lcUxWX3NoQnZGdEZUVG5MUTlRZFlDclo5QkgtN201a0ppOXlLdEQyY0t3ZW1vLURxSkd3WmVadVpGaXBaUjQzOW9tZjdSd0JvdERtMFUyRUdnckJtdGNldmYzcjlwdDQ0LWl3WWRDbdIBngFBVV95cUxOQjB0WmtxVGZUdU5rdHBPYTVJZG9LbHN4QjJuYjZ1Mk5ZUWlKejZmVlJvRTFnbVJpdE02RTVId19jd1VqWVJnZWlXVXBmN2JZZ0IyZmZZNU9uaGZ3TXJHLV9MUklyem9TM3JWaGNRZkstRGx6enM5ZFNwSGVPNGU5X3hZaDNjU1doODhyemdtVF9WYmFEX09tUTFYTG93Zw?oc=5,11-10-2024
"Christopher Columbus's Origins Verified After 500 Years, Study Reveals He Was Jewish",Republic World,https://news.google.com/rss/articles/CBMizAFBVV95cUxQTnAtOFNuWUZJUFcwZXh2eWYzY3paT0JKbGNDTGJZTmtVeER6VmR3SGg2OVZwRlFGMk1YeHNhdzZNSzhPSzZpVmNvdEtoRmtqbXdhcUVjNzExUlJSMF9lY3V2SzhjMHNpc05ZMWlsQjZsZ0lmNFBSSmpaOTRob1lzTkEwdGhmVGJVU1ItaXh1b21MTE9kUUlySXJNaE5ObDdqZkpvcHRQOWlxM0dsdjFmWFY3b3ZqZEtBSi10RXo2cnJHVE43V3V3OUZRQkM?oc=5,14-10-2024
How Columbus' First Voyage of Discovery Took Him Beyond the Reach of the Spanish Inquisition,World Religion News,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQQWJweEdFdE1lZEZaSVd2dE9NeEc0eXZfVmtnazhKbzZ6UXduOGtPd3Zkanl4YVpxQXRaTjMxLUVybDIzUzBKVU9rallqVTg2blRjUGRXc2tQQWNkWnYzQTNJenZBYnNIUjRwb2owQ3A1WUlsS3JpNmxtblkyVFJWLWhLeVEybHdQYXZzaFh6ZFktcWhUaWI5ZDZaazVEVUxIWV9oSHNyNTRBRUgzRjF2dU5FMnh4QWdMVXVkb0RvWW9WNjBib3l4NUpFZTI4VWJMRll0STFvdDdOaDRpOXFCVVR30gHiAUFVX3lxTFBBYnB4R0V0TWVkRlpJV3Z0T014RzR5dl9Wa2drOEpvNnpRd244a093dmRqeXhhWnFBdFpOMzEtRXJsMjNTMEpVT2tqWWpVODZuVGNQZFdza1BBY2RadjNBM0l6dkFic0hSNHBvajBDcDVZSWxLcmk2bG1uWTJUUlYtaEt5UTJsd1BhdnNoWHpkWS1xaFRpYjlkNlprNURVTEhZX2hIc3I1NEFFSDNGMXZ1TkUyeHhBZ0xVdWRvRG9Zb1Y2MGJveXg1SkVlMjhVYkxGWXRJMW90N05oNGk5cUJVVHc?oc=5,17-10-2024
