Title,News Agency,Link,Date
Raygun becomes viral sensation during breaking performance at 2024 Paris Olympics: Social media reacts,USA TODAY,https://news.google.com/rss/articles/CBMi9wFBVV95cUxNYVV3RWFhcUduSUdpUmdxUjN2cWtYRk9VVWttMVlVWmwxVVZORUUzaXRiZVVOcGZQYWNHMXd1VFVsVlZtOXR0ZlU0eDg4S2NDS3ZEcm9ySUVFdTRpUW5ZUFhJakl2YmpwRDFVeDZybkFDY3RCN09TZ2t2WjZONUprWmNYSUdlV1Jkc1V4b0JlYjRvWXFWRUtaalA5dWN5RDlMTXNnR2ZBVGJ1YUhBa29kTmVxa2x3UkxWOWVPSGhadHZrUGVxNW9XZENYUzVxNlRIbU1zYXc3YmM4enZZT0ZFM0hQN2hrdm5LV0VESDZQVVFWLWNQS2FF?oc=5,09-08-2024
"Thousands Reportedly Sign Petition to Hold Raygun Accountable for ""Unethical Conduct""",Cosmopolitan,https://news.google.com/rss/articles/CBMijwFBVV95cUxOLV9vbU1fallRMHdzOXZBXzRSS0V1dUg4X0hkaXhpZ2N1dDBNaGhPcS1IMXoxQ2pWX3hhT3JaeWtlTGo5a3EzS3ZJNnJXX3JsVkc5TnhVakxGX1V4bnlWRkt4ZTc1aGpsNmRlRkNOSi1feUYtdFd3cG5Mb24yalR3QjRzcVRYNWMtNjg0TTVNQQ?oc=5,14-08-2024
Viral Olympic breakdancer Raygun says 'hate' over her performance has been 'devastating',ABC News,https://news.google.com/rss/articles/CBMitAFBVV95cUxObG53Q2ZfMXRSZTh6LUdsVk42Yks5Q2ZHNGJzU0dZSWh1TnpLSy03NHRIb3NoYmhfS01NWDdONmVGajhLQ0htT2lpQ0pRMk1oeU1uejJFajJ3SWc2Sk42MDVla0J4cUdINEo4ZHlvUlhBdFFLRy1yNnVJcUVxay1nVGZuT3NPay1EOHM2NFZ1U3NOMEllZnBsSGN0TVE4TmN6dmdjaFUwZGE5cGF5QWNibGtMUDPSAboBQVVfeXFMT1RxWXd2QjYtQXRjOEpwM1pOVmtDUHUtNXQ4b2pKWkNHT2xiR1hxYXRQNTM1X3F4a3MxM19yaXFWcVRwSDliOHdOQ1NqZ0FGY244LUVXUVZJZlg5eFlqMlJlWW44SzUtNE5PeTM2c0xFcVlhcm1QdUtMRjRmNlhFUXQ5WlJCR1kwLWNrMkRjalFKZW9TclJfVzFyMnBLNGlXN0ZMT3NwYXQ1RG4xczVxNElUdERFTkNrbzRn?oc=5,15-08-2024
Raygun: Australian Olympic Committee condemns 'disgraceful' online petition attacking Rachael Gunn,The Guardian,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNNEVIeHZNT3YwdGYxSkNCaEVoc2lEWjNtZjZTbnQ2cGRtbHMtdXU3X2txUkVLaXh5QUNmcVhRd3FhaXpURnRMclgwMWdWeElyNmxiXzNyN2l3U3plS0NzREZ4dXc0RGZHdW1rcXduVDdjWVFNNU1IcGRlcExqVWdwT1lwZjN6UjN4aVNxdy1vQWxLakZvY3J3c2VDb1lINzJYU2Npc1IzLUdsRFXSAasBQVVfeXFMT2xwUEkySEQzRkdJSk5qaVJaZzN4SWZWWVlMMUc4T3liQWs3OGRSUXpreHN2dnFTbGVmZlhNOXR3eUdDRFlCLWNaQ0UyME5XX3hMd2hNMzZPR2NraFp1d29wQXBEa29HcjRWWjdvekRYOXVVSkM1X0o3d2c1dnFVNVhvOHpNVl9NdFJXWkdlMjhYMW1UVDdyMmtHcmdIZEU1THF4aC0yTFF5SHNz?oc=5,15-08-2024
Viral Australian Olympic breakdancer Raygun responds to 'devastating' criticism,USA TODAY,https://news.google.com/rss/articles/CBMixgFBVV95cUxNLWlPQmdpazNEdTZnZEpLX3A3VkJqNC1kNVBTTlZHeEtMdDVHNXFRMHBhU0JLTm9LbTliX1BxTThxNEpIeG9xbFY4NmJIQ1pQbEVtR2lQcTlTSElpU1NZX0NrSnRtUVNpaks0UjdNREdWVzJOVmRIZWNETkVjWG1KTWIwMmh0dHV3NGJVSU1wb3hDblFFeHV2cWloMllaNEd1N3p1ODZRNHpoOU5OMVFQbGc1SWtkc0JmbGswVmZZVXlsMjU0VFE?oc=5,15-08-2024
Raygun Speaks Out After Her Bizarre Breaking Routine At The Olympics Got Roasted,HuffPost,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNVGozMFo4a1QyczR4ZzZqUUlDMHA0ME1qa3E4VkFKZEEzNkpEYlZVSXdtTElTdmZhSi02OG5ySTAzcF83aXBXY1lXdFVYMC1vMTB6ZUxiSExZN3ZXUTFxems4SS0tNUs5dnV3dHpDNkNhMXJndnRGQXU0cGhVNERtcWtfbDcxS3dRcUU3MjNCb2FlZWpNX3RCN0tCbGZNTnJmUkxVTXI4Q0VHdk1Nb21MdlR6YWxpNVZZ0gG-AUFVX3lxTFBWUEd6ZldlMGd5Wlk2eW9oMVhrNllfOEtldGozeTJBbnc0dWlJZjJpVkRWLVJQRXZvbjllc2J2ZjFLZUJTZ3pKbE81U1BVUnpoR29KeFczNzhSbVZoTjRleWQ3bDc4d3NKdmo4VlJHLXFpRktvTjAwSDZzYmQxbkNzR2FpYVEwUzBQYThjZE4ySW1oVFJZZHhpZElGSU9wNndmZjY3eXlubHNubFVEV2I0b3MzTGR2NmlOUktFTlE?oc=5,15-08-2024
Social media accelerates trolling – just look at Raygun. How can we stop viral moments from spiralling?,The Conversation,https://news.google.com/rss/articles/CBMizwFBVV95cUxQc25wdk5hbnRHTlZmUkEtY1JSSGpPZ2NybFpYZkdqb0NZc0MxQkkzUVUxWkQteUlKTzRIWUwwSF9LaWRNYzBPMnZFcmZfRDRLaHFpWEc0SHJDMkNMdWdPM21neHlHdWRRMlY4SkFuYkxVVGlZT1VIbzRzdFFoVGpieU13dlJSVDZwdVQteVlQNTNQLUxzb3pzdEtYdEFDd1hYRWpFcmZqY1padmZERE0yWVlHOHRtV3Y5QmlEbjBCT29PUnowWnZseVNfMlU0b2s?oc=5,22-08-2024
"5 Things to Know About Rachael 'Raygun' Gunn, the Olympic Breakdancer Taking the Internet by Storm",Us Weekly,https://news.google.com/rss/articles/CBMiowFBVV95cUxQNE9JZVd2WnlzcUI3OTFFNnpBOVZCWVJYSzRVbHo5QVNQQ0VZNDVpeEFsNXdCakNLNVZmU0N5VXhjNFBnMTlfSURwYWhvS0tkZVJZUTMxYWx1a0R6UnlQaXVyOTlHVU00UHdCRkpFaTNmSTdKUGxFVGQwTlJrV1BPLWc4bWRKcko5RHVxWGlKR2doUmpxNm5SSF94dkM1TlZpVGxV?oc=5,09-08-2024
Australian UFC Fighter Casey O'Neill Does Raygun-Inspired Celebration in Viral Video,Bleacher Report,https://news.google.com/rss/articles/CBMixwFBVV95cUxOR1hvOTd3ZzlOaldsVy1yS1VKMzAxY3Nta0NUNXAydTllZ3B6MldtQVY5V1VkM0VmY1FtS1BsMkF6Ykt6YnBUUVA4dnB2UnFUVGRIRktXV1dvOGg1VDFLWGJGTGdsd0RkNHRkYURsV0VJbXZyRTZ3TklybVNXRXFPd0lSS3J5WEJGN3hxS1l0VmNlY0hvYldqQlpQZ21xRHFJV0VCcmR6ZXJOMkRPbVFITmRXTmxrREtLWnNDdzRWVGJtdGMtVy1z0gHcAUFVX3lxTFBUaEg3aFpuY0Y1TTg2UlItYkpxdlFFQW1tWVBKNU1kbDNKeVc2VDVlUnRxVUxxcGc2U3BlakxqdjlRUzZINHFwYWo3WkRpQloxeXhINnh2UU9RallRQW1mUlpic2J2WTJzbEdSNXRaMThmakFpZkFvWXBsSDdoNmdOZVNlVTNPdlBLbjVRd3poT2F0YVNGQ0xVWDhEdzh2TDA3REdGYXQwLUlQZ0lET013Mmx5bGxybEpqVGVyeXRCQ1JWYVRzcndQVjEtNjVFem1uT2JMdDFITGxkUlQ?oc=5,18-08-2024
"Raygun, The Australian Breakdancer In The Olympics: Explained",Forbes,https://news.google.com/rss/articles/CBMiowFBVV95cUxPRF9WLVl6aEtQR0xCUTBOY1RHMV9lVjlRSnlPQW85ZEN0eWQ2RjE0LXlfU1k0Z2hseHZxcC0tbkZyOHJYcHdhYjFSYmdtN25lMVhKNGFsUWJzSzcwMnZUX1FwR2dma1dwOXFNYkd4SGxwb2VHSWpldVBla2NTeXo2T1Y4a01LXzh6VHNtNUprbzJKQWtEWFFGV3Q3VzE0cFhVZ1hF?oc=5,10-08-2024
Australian Olympic chief condemns 'bullying' online petition attacking Raygun's breaking credentials,CNN,https://news.google.com/rss/articles/CBMikwFBVV95cUxQNVlfaDMwRFFBQS1wM1Jsb2ZvdXhNMFdpaWxad2FzMW9HUWw3QnphakJYLU04Qk9NdFN3U251Zk9Na1JCUC1rVlNyRl82ZXg1eUtzYTlHdWg5WXJzUW1uMGdvdExRMnhIWXBWa2tLUURrbEV4VkRWaGRSd0Jvc2dYSTN5MVN3ZFpmSTVSbldkRWYwZnPSAYoBQVVfeXFMTW91UEdkWkExSnBQS2NucXhzU2I3N1RVS0t3a2x4MktqUTdyeU1OQVNtekw0X3BIankyUnRnT01LSW0tampmVmxlZGZveTMyWkVUYTBiYWJKaF9BLVR2NEhBemFmUUt5b013X0hZcUd0NXFQN3dtakp6ZldCbWhGUEtNRXJhdzIxUDlB?oc=5,15-08-2024
Raygun: pilloried Olympics breakdancer says online hate has been 'devastating',The Guardian,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQSWV6NFJCWDVlNVVQZFN0cUZ2T041VDlMTml3RmF2ZnVfc0tQbTlOU2xGQkNwMFBaenFaaEpCQVUzSDYtNk5BTDk4dTUtSTVXTU5yclhsZVBnU0RhT1NJcm9kUThidEppWk1ucWFGRHFRS0w3MjhGWi11TFgxdTlEWF9fektjMXZvNjlfYU5ZN3FLS1hFUDg2ZGF0Ym9WM01BbWF2RVQwLVZpYjV6aVdUaTFtaWtFSlRMZDZDQ0hrcVFkU3NCZjJnRmZNZXBKWmN3bEduR2hmSTlsZ9IB2gFBVV95cUxOY25Ea2d6Y204N19BY2FJX2d4ZGJPVjZOcFBYWXNmbWd6YTFTWFVYbHdBeTBQZUk4bS02X3BJeWxxTXhyampZVVhlNkthNG15My1wazlQZEZULVNBbFZKMTl3SXh0eDFkN1lfYkFTSHFld2txbVh1T3lncTVaNm8tNzNnenlleV96OXI0eXRITm9NbG5FYWN0enJ0U1ozT0FoX0Z2QzF1alJ4cjkzWEV1dUczRzhvSXd5SHVmZVpMMHlFb3RKdnZNMl9ZRjZPRE84c3R6OFFZYnZEZw?oc=5,15-08-2024
Raygun's family and coach raised concerns before disastrous Olympics as interview resurfaces,SPORTbible,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPOXgxZzRTR1FILVg1d0ZDWVJ5TXdidFNyODVFUEpVczlzam5ybEE5SEdvUTEzZXhVb0tTcENuRzdQQmFhck5zOHpWZTgwdC0tWDVrYTBfb1U1SFVLRHpEQ1ZJNHNsNU5lb2tqak11SmZma1hENG0wZjJMc1FWbmxwSlFNWDFuUUtCSGw4dUNRdGhuR3cyYUV1Ql9TUjVMcFc2aE5wNW1GaTg?oc=5,19-08-2024
Australian Breakdancer Raygun 'Rigged' Her Way Into Olympics?,Snopes.com,https://news.google.com/rss/articles/CBMifkFVX3lxTE52R3Eyd1NZeldwT2drXzF5SGc3S05qM0tKNE1rbFl5TjlxQXl2b3BLNEJpQXdmdWtuUHdMQ2hwNzBFQmpjV0g0UWhCa09yRUFoTS1TdlhodE1UT1lMMi15bl8xdmtqRUFKMnRrZEljdGx4aEFQOTZVMHpuY0xYQQ?oc=5,16-08-2024
Raygun: Online hate since Olympics 'devastating',ESPN,https://news.google.com/rss/articles/CBMipAFBVV95cUxPOVRBR1BZbXM3azZObko1MTdITnQ1N1lCNVZidWtHV3hSemNRMGVYVlo3ZlFHVmhxa0JZa1ZGRDJTdFN1ZXJsci1fcXVxQlpZRW1YaDlSSkc3XzhLb2JDYmVqTlhDWjdMREpKaEZhNzRFdWdodnlXdkxmS0JlWFRtTkhFdEw0MUt2cjMyU1ZhYzdXZHVCOEdVUVpDYkR1NXhORmM4Mg?oc=5,15-08-2024
"'QUEEEEEN': Raygun of Olympics breakdancing fame spotted busting moves, gains fan in Adele",USA TODAY,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPTnRyVC1PWW1fMlZsR01OWFlSVzVsaEpMMEU5ZjUxYUljTm5SSlVZRGhVWVY1MFZ2RmNLVm9ZOUZwVnM1ajYzSWZTQjJRZDNfMGhsVDRIbmhqRmI1S0ZVUE1ONXV1ZG81MDJqaXpFT0laYzlMUmd6aC1KVXlvNmdxdGJYUFZ5VndBdlNHQWoyRVlZdmpxUWd6QnMtU3luRTRGNUV3T210TU4?oc=5,12-08-2024
Australian breakdancer Rachael 'Raygun' Gunn breaks silence on online hate: 'I gave my all',Firstpost,https://news.google.com/rss/articles/CBMivgFBVV95cUxNNnFXVXRYNEp1WUhSUVVXSTlVQ3NHQWlCNDVvUmFfY1g5WEtnOThCV29lRFlQdGZWX1lMaWgtd0VZMHk5UUw1VmJwRS1fSVJ2M2FKbC14aHZ2bTFfX0FLWFF6X1gwODZhcWFXVEZWMUF3RzZGYUNJYVJlaFU5cmU1VEZ5OWp4aVpGSF9lWWRLbXhSTTd2Nk1PNXRINXdYUlUxLVUzVE1rbDhDZGIxbkZYSWRYZkJHR0lub09Za0ln0gHDAUFVX3lxTE9ndU9FYUNWRldfR3ZVN2tSb2xybThVdVJSMnFnSUNoNHFQMjkxY0lhanI1QTFfdUxNcEdNSlhkb2NBSGJsZEFZM09SOWxnQmk1MDBpT05XNmItOVZMLW9GaWdXc0JsNlBoNlFzNjZvZnMybS10ZThKQ0dFM2VVOEZVTVNSaGt4UUk1dmtLTU1lcTR5WDZKYWJpRDRBZ0I0SDNtU09ocnVZUm1FSDJ5MVE2WnJWUmpPMHBmV0Rza2FvLUhrQQ?oc=5,16-08-2024
Viral Olympic breakdancer Raygun defends her performance,WRTV Indianapolis,https://news.google.com/rss/articles/CBMimAFBVV95cUxNNFl0R0JxSldzYkZOQUdydUoyQ0p0NnNrT0tLTXRCd2hNNTl2akc1UXNlNlpNNjFUTGdqUEZ2djlydlUyTUJ5LVZkSjlKNTNfTkJVVWs5WE5zb2xfMWthUWZVZUFzNXJiOGJwM3QzMUR1NGRCajByTjhVM2hzaHZCVHpPT0ZFT25KbW1JRldzcm1WSmdGbmxzaw?oc=5,17-08-2024
Viral Breakdancer Raygun Makes Emotional Plea After Receiving 'Devastating' Hate,Sports Illustrated,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPeEJpQ1NaTFVqd21DZ180a29oRzV1VEN4S1lWN0w0QXE3X3Zhak02dVp6ZnhDZDFNaGtoNEpGX2RsTXRjMEw0eGdQdlFtejNYLWttVVgwelFFQUFoRm1KclE3aVdJWHZkODR4aHZiTV9vRjF1M3BMZjhILVNBd3RoMjBHQzZ4UnZtOGd1dkhfQld5Z1ZVRTZSeUN5M2ZxSzZKd280VmcxWnF0UQ?oc=5,15-08-2024
Breaker Raygun calls abuse 'devastating' as petition calling for probe is pulled,South China Morning Post,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPQndqcTlqa2hqVFBuTmNmcnRWcmcxck5kTXpobVVtOUxzSXpJUmpCcXJvSWdSVWxOcXNCeGY4TFhOT3V2TDV6Wlp2YURJeDIwYUJZR3FjLTJ5LVBhYVdkUnFwQmhGaHhuLTRVZDFkZXliYk83TWZtZ3I4emJDQ3hyN1RzVGYxT1JFTTgwZTZEaU83MzB4TkpMOVNtcExnM0FWTGRnOHZJcElnSFBNaGhzTmxFZ216eTl3czhQb1M1LUFxWXJXeEEtLWJDZTZLQ0FKb2RaU25Yd29id1FfRXA40gHfAUFVX3lxTE5IQ1R6TzJhY3hNQW1JZC1wYzQ4b0lKRjFzeDNiTzNsTU5ST0VnUnJ0RUhBT25BSjF4djRuSHd6VUNEc3V4RWVFc09xTHpuUGdwSEI4NGw2dUFkU0hxZG1vLUlPTV90Rl90TzdCS2ZXMVZOYURyZmlYSkcxYzk3STdvcTY1T0ppMEE2RFVmX0Z2SDBTUXk1T1lJd3JoUWIyVDNpb2ZXY1pQZnNXTEY3QW84OHlFVGh6RW1maWdaMEZoZk96WjJmVFBoZUV5TzN1bHUxQ3c3TmJpYnlMWGJCN28?oc=5,16-08-2024
"Watch Adele Stop Her Concert to Talk About Raygun, the Viral Australian Breakdancer",Cosmopolitan,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQZ3pQVjdPdVNBS3dTRk13NTgyb3huTnh2VnpSX1BVN1JQZ1YwUk5vR2JqbWFKZl9YLWlWWXkxcVpZdmR4U0MzWUhpZ1h4dU1Sa2Z4UWltbGlGN0ZBR2FaUUhIQkI5c18yeUF2b1o0aXY3eU5RenNjZllrMENXV3I5NndYODNtUjhQ?oc=5,12-08-2024
"Australian breaker Raygun earns mixed reviews, praised for 'courage' and 'character' after viral performances at Paris Games",CNN,https://news.google.com/rss/articles/CBMikAFBVV95cUxPOE9nTTZqYnMwVGdnaTlZaVFwdXdpaEJ6Z0F6M0FzcnZ0MGVuQmt1dEo3Mkd1YjdGSnNaRmo5Z0R1THJtUzQ2RTk0OUNWUnNzTDNYdXlHMGhKX1BMdUh6QThLQjhfY1dTTWxrZ3E5QWFMWjgwRXl1REJZaVo0VWR5NWN0YzV6NUs5emNZLTFMdUrSAYcBQVVfeXFMTjhwRjd3VS1nMDl5eDJhS2daSzFBUXZsM2UzRnhDSzVZcnExbUViNXcwaFlYVnRmQkVrWldMbjNXaGZCM0ZoZ05wd0U4NlRpTjBkcFBWNW5pUk0zM2VKZzJSODRqaElKOGdMTklDUmZWZzRvMTZYR1plekZ6MWRWUTI3NVdmSElR?oc=5,12-08-2024
Breaking community defends Raygun and is hopeful for return to Olympic program,The Associated Press,https://news.google.com/rss/articles/CBMikwFBVV95cUxQQnFMZjJoTjZTQlUzVlFlS0FxOXh4bUx6TW5ERUJiNGVUQlBGcmRJOTBuX09MbTZaMzFvN2Z4V3cydUJ2cEZ1MjZXZE4wc0drRXRNZWdlSG9SelV1MDM1S1lCVmtWNDNoakY5YXVFUXBDRkJYejctVjVMOHk0RndXc0E4S2tUWFJ1VFFDNDNEd3BwUmM?oc=5,11-08-2024
Aussie officials condemn petition against Raygun,ESPN,https://news.google.com/rss/articles/CBMitwFBVV95cUxNZmkzT0lyZVNsV1Q5ZWNkSkZCRTZUVHRzcEw3dVdjd3FFbFUzOUxfQmFueDhmMERNRmUwVWhDdHBtX01sbk5CZzc3ZG5id2tFT3VkbXlzZXBaYW9tSWNDeF93SnlkWDJyVmxsbWx2VV9ESXNmM2Z0M2RXMlRRTW9ValpHMndEMnVHdDU1MWRYcXRXTFgtbzhNQ1hHdEdsemtVTGlhS3Jzc3JuUmdzMGQ2bjJhUVFxTVk?oc=5,15-08-2024
"Australian Breaking Organization Says Raygun's Selection for Paris Olympics Was Fair, Dispels Cheating Rumors",PEOPLE,https://news.google.com/rss/articles/CBMirgFBVV95cUxORGNYbzlScm8tb0pNbUdTUUNNQnVuV2RMbFFtY3E0V1h6ckZLeHZuOVVvR1RWODFQcFd3SlBqRVZsVW5GN1RGXzVSenBNYmZBcGpyWjFfYjhZTWJwOHBSV09uVzFUUnB4cmFncmFYdkE1WWtpVDRuYUdYVlUzMHF0U004U250SUtDdUpSdC1GZ2RFMGRITlBVelNidE96QlNham9JbW5fNXNSZ05ERGc?oc=5,14-08-2024
Australian breakdancer 'Raygun' breaks silence on Olympic performance criticism,Global News Toronto,https://news.google.com/rss/articles/CBMitAFBVV95cUxQa0tWOE1ORjdDVWJSaTh3eTN4TWY0NnFtRkZkNmw1YXdETEp1ZVp3X2d2NXcxaHZBZ0pPczBYUHJGTVR4Zk80dTVneS12Uk9EYzZtWFN2aUpjckh5X0FHaHFhS0NseHJ2ZEF2Y3k4cThiTHFPYlNUM09HMWs1Nm5lWGJUMDYxY1RXaHdkTXRBMGpqYTZKMjBzQ3Y2cFJXZVI2UlhyN3lpZ0VWMzJsMGpreHhIWW7SAbsBQVVfeXFMTzZaQnZfVkRfRXVzbUNFcGFTS0I3cnJVVDZXd24xYlFvelFvTFZCY0xOVkNlTURVOUhrQmNqblJabXlPOWZLWWltOHl2WW5Sa2JsWWFmN3pCcXZGVVFGU2JlX3BiX0k5VmJpLVBSZlNNSmdGOHhfWVJBZDcyRE94WndZUUIyTTlWTHVzWE1GSnhiUXItb3E5dU1tQ1pfNmUyYkJKck1HTU51RVF5bnM1V0kzZ0t0NU9PUDVWRQ?oc=5,16-08-2024
Synchronized swimmer dunks on lousy Raygun Olympics breakdancing performance,Toronto Sun,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZmMteWo0dE56aVFIS0dYOUl1S3lBa0drMEVPLW5FR2ZlREJvSGdwdmRrSFo0SllSRzZuTkM5ak9PN1Y4aUtyZzVJRnJpRFZnYWJ2YW1nenRlcHdidi1NS2s4V0w0TnlEd0FCdVo0OXdCZzBFV184WElzWUl5X1ZhQk5fMFBEdWU5dHktZGNCajJ1bFg0dUwzQjRLLTZxUzBocjRmNlNsUi00dUItc28tb20tZm1Ddw?oc=5,23-08-2024
An Olympic Breakdancing Judge Just Broke His Silence on Raygun's Zero-Point Score,Cosmopolitan,https://news.google.com/rss/articles/CBMirgFBVV95cUxNdkU5SWJHMzBwSTRwUXkzX05rUlpfdWRweU91V2s0NVpEVG5HSWNyY0JIOGgtZ241Qk5BTEdseDAyenVLMlVlS2dHbDlZcnFBbEt4eTR2VWNIU0VJSEdBZ2dCZVc1Vzh2S1NPcXpSLWtscVExT2pZS1Z1Y2RwWDJ4Q1RUVkl5R2FkNUxGY2JVa24zSmcxSThNV2pqVnZkQmxHbS1pX2xxc0s1eURBdVE?oc=5,13-08-2024
Viral Olympics Breakdancer Raygun Reportedly Signs With Talent Agency,Variety Australia,https://news.google.com/rss/articles/CBMipAFBVV95cUxPVlROTlNkcm9wODFMUWs5UmxKOEw3MUFvMGpjMVZ5WXExSEU2dFBTdXNQeV9YNi1IRVRTZnVtSjJHT0ZVZzMzMDBFN2VvQ2l3cmtNRnh6VkJmRmZ6UjZDWHNpZHlFZW5JamJ3MktvLVB2c3VtUkdtbkhkVzc4Z3p6MXJMZTFuUS1hM0MtU2JSTnRnVzNzR3Y2bzFKQmpPOXBOOHJQUw?oc=5,23-08-2024
Viral Olympic B-Girl Raygun Offers Blunt Quote About Not Scoring a Single Vote in Breaking,Sports Illustrated,https://news.google.com/rss/articles/CBMifEFVX3lxTE9ZN251dERZQy1FXzcwdWYzeVFnZXRCcVZDWDRMYjBVbENReTFiNzE1dk1rOE9hcEY4R1duWW9temczMDhMQzMtRElkSEp2NzRCcnc3eHdiU3R6OWxLdkd0VmxJbmhVNk1WZ25nOHoyNjd2TTA2QUV2RjBFcVg?oc=5,10-08-2024
'Disgraceful' petition targeting Raygun and Anna Meares withdrawn after Australian Olympic Committee outcry,The Guardian,https://news.google.com/rss/articles/CBMitwFBVV95cUxOcVhIWTZMX2VxSUNKWldZTHFISWhrYUJWR1J1UkY2OVlIejZaeTBielRtYTYwNXowbjhYbnV5SzJacXUtZjVmb284OEFmZEdVRlBfUFBSekFMbG90aVJYVUVTaGtfczhVeGF0MGtfTVluLW9peDNHNDBNVnM2VE5OaEJMZW5YVmhldnQtT0RLOXhITnNocmhxT2U5T09iUGpZbkE3X1JhdzlVSVR1WG5jNEhVN3lNV2PSAbcBQVVfeXFMTXo5cVl1UDNmM005Y1hQY1hXeGYxQUR3eVp0RHlsQWJqeWctdjhnWFB6V216OXFIZEtxckxVVFh5WWJpQ2huazNRb3ZmWlBnUWJva2wwUUtfX3ZMeVRHZ1AxUFVMak1IV0ttRmc1a0x3TC1lOTRjZ0V3dmJzTlQ2bVZKQ1JqWlNaOFo2aFpMd0hTRzBuTFM2SjNsOVhpd2JVMXBoR3lwVkViWFFTSVdhNTRaQWV4V0U4?oc=5,16-08-2024
Breaking at the Olympics gets off to an ... interesting ... start with Australia's Raygun,National Post,https://news.google.com/rss/articles/CBMijAFBVV95cUxNTm9pVXAyVE5PanltalpHREtrZVp3Z0lONzE3dUhtM1FhWmt3V0VLT2JpdEpKSWNFWkw1djRsRllic3RMemxlT3R4Y0w3YlV6akFWdVg1a29SYXJZeHNBdzFUNzl2UU4zUDhDeWRTQl93ZzN1SlRTOXpMWnJiMkhEdjRGXzNUMVE0anR6Ug?oc=5,10-08-2024
Raygun Says 'I Worked My Butt Off' for the Olympics,The Cut,https://news.google.com/rss/articles/CBMilAFBVV95cUxPVmtUTzlkZ3dNLWtDRTI1dFhiRHdnakIxRkg5ZXNyQmgzZy1Oakx3allScF93Y3pydmRZTmRMLXpnM1h6YklwOGdxS1RPTFRzRjMyQkZzZUlDVGhvWWV5NUdsZTVQdzR6TmZOc0pvNmcxOUdCdlg1a3ZOTjZEN0NRZmdLN0VTenBheHR5NkpjOUsxWUVq?oc=5,15-08-2024
Australia's first Olympic breaker 'Raygun' vows to keep being herself amid online jibes,The Guardian,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQM1BMMHlxbUZWYXBzTUtDNkVoN2tsS3Ruck4tSE9tRHdya2RFWkZvb3laNHhrZk8tN3NPNkdPc1FsdndaYzFSdVJXRkRHMEhJS25DRFVfNS1DQ2F1V0E2bmtSU1diRE0wVU9halZjZGVfVmJjYi1SRDhlcWhpeFZFOGQyZlk4WFVTOGs3cDZqVjZXZlhRUGUzV1BpbFZGS3RaWldyX1FsRVlLZ09kb1FtTDBCQlZhaFVzOGJKbFp0Qm5oS21YdFd1NXBkNE9pcVN3ZUdieWZONEFsXzBrX0HSAd4BQVVfeXFMTmNna0w1N0JiTG1sektDbmlIWDJGYkNzUGpaWDBYMDBXMnBWZjdzVDRtVkdoQS1KT1liQUFqcEloSVFORnRLeENiZm1RYnBpbThqcFZXZDdQVjM4bzZZUkpiNTBXczNEX2U3TEJ3dnJrOXd0QWk4SS0ydzFaeDkwREFiYmU3NUJ5OTA5S2dxSHNiZXZuNXpkNXd3UG95Rm41ZHQ5eGtRcFJZcXFQeUR3VllSdXZNVk1GMGhmX1p3VFlQMFZGM1UxOS1WNlNEdHlPandWeWtWc21sTHg3d0VR?oc=5,10-08-2024
Rachel Dratch Flops and Hops as Olympic Breakdancer Raygun on 'Tonight Show',Rolling Stone,https://news.google.com/rss/articles/CBMizwFBVV95cUxPaG85QXBmcnFyUUUtWlhxV3d6MDF6MEtySWZHQlVCNnFZSFF1aUpITTV0T0o4U0Q0SUd2Qy1Vc1NOR2pwVEhNRVFnUVRNUmFTekVvNXRDcHFyVVFKbXFpdVhzRnRnQVlDcWp4dWx5YTFLbm43dWRXRWgtQzk3UXgxM1BFZHc3Y25FV2pmd3pYQnlMZkt3d3pmVm1KWlFnbVZpYWhYOEYzdXBHbEdCNnRrYmlvaTVEYnhQeFdlRlpYNml4UVh1U3BGU3hjXzc4T1nSAdQBQVVfeXFMTnQtWEk4aTZqLS0xbDItMXBxaWdOUWVtNlgzNlRZS0VGYU5iVWtjd3dRVm80bkJnMkZfZnk5Z25BcmNQNFM0RFFNZVlWaGtVei1IbVY5VG5OeUNLZnJVOG5iNDJkbUx1S250MmluS1BLNURQdDFiVGgzMzZVWW5oRkNNa2FOMXM3ck9MV1c1X2lWN2JyTl9KSVQ2OE80eXNRUnVjQjZDOGwtOGhEc3h3dXlKcEU2a1lwdzNoWkVYcjIzTW1VLXFETkFobDhHYlBsTW42QlM?oc=5,13-08-2024
